timestamp,open,high,low,close,volume
2021-08-09,32.52000000,34.49000000,31.39000000,33.34000000,37981.02000000
2021-08-10,33.32000000,36.06000000,32.98000000,35.16000000,46336.03000000
2021-08-11,35.16000000,37.89000000,35.15000000,36.14000000,50109.41000000
2021-08-12,36.13000000,37.61000000,34.02000000,35.58000000,41675.22000000
2021-08-13,35.64000000,38.57000000,35.26000000,38.45000000,50587.21000000
2021-08-14,38.33000000,38.62000000,36.80000000,37.87000000,28641.28000000
2021-08-15,37.92000000,47.00000000,37.25000000,45.76000000,91348.17000000
2021-08-16,45.92000000,59.45000000,44.83000000,53.64000000,273002.73000000
2021-08-17,53.50000000,64.69000000,50.96000000,55.54000000,310102.89000000
2021-08-18,55.48000000,69.58000000,51.93000000,62.80000000,299834.09000000
2021-08-19,62.88000000,65.24000000,59.20000000,62.47000000,139515.48000000
2021-08-20,62.61000000,68.40000000,60.77000000,67.37000000,119767.27000000
2021-08-21,67.20000000,69.99000000,62.45000000,63.59000000,85145.06000000
2021-08-22,63.62000000,66.67000000,61.83000000,62.51000000,49883.16000000
2021-08-23,62.71000000,65.98000000,61.32000000,65.21000000,74370.10000000
2021-08-24,64.93000000,68.40000000,58.72000000,60.83000000,116500.57000000
2021-08-25,60.86000000,62.80000000,57.10000000,62.05000000,75491.94000000
2021-08-26,61.98000000,67.50000000,57.20000000,64.42000000,121405.05000000
2021-08-27,64.56000000,76.21000000,62.69000000,75.35000000,130508.74000000
2021-08-28,75.36000000,83.56000000,73.10000000,82.10000000,118440.27000000
2021-08-29,82.11000000,83.52000000,77.62000000,80.83000000,68915.05000000
2021-08-30,80.70000000,99.65000000,80.40000000,94.57000000,252367.12000000
2021-08-31,94.76000000,110.83000000,88.35000000,92.93000000,424089.88000000
2021-09-01,92.51000000,102.46000000,90.75000000,94.19000000,187667.69000000
2021-09-02,94.10000000,111.61000000,92.98000000,108.41000000,221677.07000000
2021-09-03,108.42000000,126.06000000,108.42000000,124.29000000,306687.03000000
2021-09-04,124.14000000,127.58000000,115.00000000,117.94000000,150785.91000000
2021-09-05,117.94000000,123.00000000,113.35000000,120.19000000,101191.59000000
2021-09-06,120.19000000,141.10000000,117.00000000,139.37000000,226482.53000000
2021-09-07,139.53000000,165.92000000,110.00000000,149.42000000,598435.32000000
2021-09-08,149.48000000,169.83000000,125.50000000,163.25000000,426322.44000000
2021-09-09,163.26000000,184.59000000,155.00000000,160.86000000,341654.34000000
2021-09-10,160.45000000,168.67000000,143.02000000,153.48000000,191204.49000000
2021-09-11,153.27000000,165.11000000,149.47000000,152.91000000,143494.55000000
2021-09-12,152.81000000,155.00000000,145.00000000,148.73000000,84239.94000000
2021-09-13,148.86000000,149.59000000,128.51000000,144.70000000,184579.37000000
2021-09-14,144.57000000,146.48000000,121.81000000,135.45000000,158316.77000000
2021-09-15,135.29000000,141.94000000,131.05000000,135.11000000,113236.46000000
2021-09-16,135.28000000,138.72000000,125.50000000,129.85000000,74575.15000000
2021-09-17,129.86000000,130.81000000,114.24000000,125.86000000,117218.13000000
2021-09-18,126.40000000,146.50000000,123.21000000,144.76000000,123597.55000000
2021-09-19,144.53000000,146.00000000,128.92000000,130.78000000,83622.12000000
2021-09-20,130.98000000,131.16000000,111.99000000,113.70000000,215536.54000000
2021-09-21,114.12000000,124.32000000,99.39000000,106.72000000,193930.43000000
2021-09-22,106.85000000,129.80000000,104.95000000,127.50000000,174630.28000000
2021-09-23,127.54000000,131.10000000,122.82000000,128.47000000,108926.31000000
2021-09-24,128.66000000,129.68000000,109.78000000,119.61000000,149338.34000000
2021-09-25,119.83000000,123.70000000,114.81000000,116.96000000,61329.06000000
2021-09-26,116.90000000,120.78000000,107.38000000,116.37000000,88053.68000000
2021-09-27,116.17000000,127.68000000,114.77000000,116.96000000,100638.49000000
2021-09-28,116.80000000,119.69000000,110.47000000,114.07000000,75696.11000000
2021-09-29,114.08000000,120.48000000,113.37000000,117.18000000,64358.28000000
2021-09-30,117.10000000,123.54000000,115.71000000,122.28000000,66591.33000000
2021-10-01,122.32000000,142.18000000,119.50000000,139.40000000,151080.44000000
2021-10-02,139.26000000,150.57000000,134.68000000,145.24000000,117639.82000000
2021-10-03,145.42000000,153.11000000,142.21000000,148.60000000,95710.53000000
2021-10-04,148.57000000,148.65000000,139.67000000,143.87000000,83866.57000000
2021-10-05,143.46000000,146.44000000,137.85000000,141.15000000,72283.07000000
2021-10-06,141.26000000,141.88000000,129.34000000,132.12000000,73271.00000000
2021-10-07,132.14000000,138.52000000,128.90000000,132.18000000,66393.39000000
2021-10-08,132.34000000,144.95000000,130.75000000,136.26000000,76269.52000000
2021-10-09,136.39000000,138.65000000,132.70000000,134.74000000,30394.11000000
2021-10-10,134.98000000,136.46000000,125.40000000,127.87000000,37272.81000000
2021-10-11,127.70000000,133.23000000,121.56000000,125.75000000,44297.79000000
2021-10-12,125.56000000,133.40000000,119.52000000,132.55000000,66318.64000000
2021-10-13,132.34000000,135.15000000,125.09000000,127.62000000,39071.77000000
2021-10-14,127.73000000,134.12000000,126.96000000,129.13000000,44907.98000000
2021-10-15,129.14000000,141.87000000,126.44000000,140.25000000,85980.68000000
2021-10-16,140.29000000,141.87000000,134.64000000,135.34000000,39304.01000000
2021-10-17,135.45000000,144.07000000,132.00000000,137.88000000,48498.56000000
2021-10-18,137.95000000,140.34000000,133.70000000,135.67000000,32862.18000000
2021-10-19,135.67000000,137.18000000,131.61000000,134.02000000,27197.91000000
2021-10-20,133.93000000,150.94000000,133.31000000,150.85000000,102791.34000000
2021-10-21,150.90000000,166.39000000,150.87000000,163.62000000,191392.05000000
2021-10-22,163.95000000,185.00000000,161.65000000,168.99000000,182229.45000000
2021-10-23,169.51000000,177.21000000,165.54000000,170.23000000,66418.68000000
2021-10-24,170.42000000,176.48000000,159.70000000,174.49000000,95361.32000000
2021-10-25,174.32000000,188.80000000,170.61000000,180.95000000,112456.66000000
2021-10-26,180.81000000,184.69000000,170.12000000,172.82000000,80537.43000000
2021-10-27,172.73000000,177.58000000,153.11000000,159.58000000,132280.59000000
2021-10-28,159.63000000,173.65000000,157.26000000,167.50000000,81868.14000000
2021-10-29,167.41000000,180.00000000,166.85000000,173.04000000,52906.74000000
2021-10-30,173.03000000,173.24000000,162.57000000,169.79000000,37037.38000000
2021-10-31,169.88000000,178.00000000,161.00000000,175.89000000,51023.57000000
2021-11-01,175.98000000,183.93000000,171.93000000,176.57000000,54378.24000000
2021-11-02,176.67000000,192.00000000,174.17000000,191.02000000,63887.27000000
2021-11-03,190.74000000,212.93000000,186.56000000,209.60000000,129657.45000000
2021-11-04,209.93000000,217.00000000,202.28000000,214.15000000,97620.91000000
2021-11-05,214.22000000,215.27000000,200.00000000,205.55000000,56036.77000000
2021-11-06,205.61000000,226.39000000,204.47000000,224.41000000,76872.89000000
2021-11-07,224.70000000,224.98000000,213.79000000,217.16000000,50962.66000000
2021-11-08,217.27000000,219.00000000,209.14000000,214.55000000,54304.81000000
2021-11-09,214.39000000,218.54000000,204.99000000,206.85000000,45424.76000000
2021-11-10,206.96000000,215.00000000,190.28000000,204.00000000,63094.68000000
2021-11-11,203.43000000,215.50000000,200.56000000,205.00000000,39508.26000000
2021-11-12,205.00000000,209.73000000,193.79000000,200.74000000,48763.31000000
2021-11-13,200.72000000,212.56000000,197.45000000,212.40000000,33538.71000000
2021-11-14,212.64000000,212.64000000,202.62000000,209.60000000,20448.36000000
2021-11-15,209.77000000,215.30000000,206.84000000,209.78000000,29633.52000000
2021-11-16,209.29000000,209.34000000,189.00000000,194.17000000,55137.35000000
2021-11-17,194.14000000,196.81000000,185.66000000,194.06000000,38922.22000000
2021-11-18,194.07000000,197.32000000,164.27000000,171.88000000,63470.75000000
2021-11-19,171.91000000,194.51000000,166.66000000,191.11000000,50902.89000000
2021-11-20,190.94000000,196.30000000,183.30000000,193.65000000,25630.10000000
2021-11-21,193.65000000,209.22000000,187.33000000,204.66000000,30761.51000000
2021-11-22,204.94000000,205.90000000,188.86000000,192.55000000,34114.23000000
2021-11-23,192.05000000,201.15000000,187.29000000,197.33000000,25280.67000000
2021-11-24,197.21000000,197.81000000,179.01000000,184.00000000,31419.74000000
2021-11-25,184.06000000,192.81000000,180.21000000,186.88000000,29276.72000000
2021-11-26,187.31000000,187.66000000,161.78000000,170.62000000,60306.42000000
2021-11-27,170.86000000,177.05000000,169.39000000,171.53000000,21759.50000000
2021-11-28,171.19000000,179.63000000,160.50000000,178.20000000,33182.65000000
2021-11-29,178.11000000,189.00000000,177.19000000,180.85000000,31891.87000000
2021-11-30,180.90000000,191.73000000,176.20000000,183.97000000,45298.24000000
2021-12-01,183.89000000,205.43000000,183.63000000,203.37000000,59764.18000000
2021-12-02,203.37000000,215.43000000,194.48000000,207.08000000,60766.82000000
2021-12-03,206.88000000,211.71000000,182.06000000,188.00000000,65981.39000000
2021-12-04,187.72000000,188.49000000,154.03000000,179.47000000,99764.54000000
2021-12-05,179.36000000,182.66000000,160.64000000,173.92000000,44263.18000000
2021-12-06,174.26000000,175.45000000,156.24000000,172.32000000,48520.75000000
2021-12-07,172.15000000,181.08000000,166.87000000,168.97000000,32194.92000000
2021-12-08,168.84000000,173.61000000,162.78000000,171.80000000,27878.63000000
2021-12-09,171.87000000,173.61000000,158.47000000,160.65000000,31848.34000000
2021-12-10,160.42000000,163.60000000,148.26000000,148.45000000,43982.73000000
2021-12-11,148.24000000,154.21000000,143.07000000,152.62000000,33876.92000000
2021-12-12,152.68000000,156.65000000,148.76000000,152.96000000,24302.80000000
2021-12-13,152.98000000,152.98000000,131.36000000,137.61000000,51562.77000000
2021-12-14,137.84000000,145.17000000,132.82000000,143.50000000,50101.98000000
2021-12-15,143.49000000,162.00000000,139.27000000,157.78000000,71042.28000000
2021-12-16,158.02000000,166.56000000,154.42000000,156.14000000,54311.85000000
2021-12-17,156.00000000,161.13000000,148.80000000,156.26000000,34830.21000000
2021-12-18,156.33000000,164.08000000,152.25000000,162.80000000,18743.78000000
2021-12-19,162.96000000,168.63000000,158.66000000,160.17000000,20294.32000000
2021-12-20,160.23000000,161.13000000,149.22000000,153.94000000,25360.66000000
2021-12-21,154.26000000,161.70000000,151.07000000,159.26000000,27738.14000000
2021-12-22,159.26000000,166.40000000,156.59000000,157.75000000,27366.99000000
2021-12-23,157.54000000,170.83000000,155.23000000,167.83000000,29096.44000000
2021-12-24,167.87000000,174.81000000,162.25000000,168.23000000,29295.44000000
2021-12-25,168.55000000,172.65000000,167.61000000,171.09000000,14779.57000000
2021-12-26,171.10000000,177.36000000,168.62000000,174.96000000,28287.61000000
2021-12-27,175.08000000,180.92000000,172.33000000,172.77000000,26486.25000000
2021-12-28,172.90000000,172.90000000,156.00000000,156.88000000,42411.54000000
2021-12-29,156.89000000,159.90000000,150.10000000,150.43000000,29353.97000000
2021-12-30,150.43000000,155.33000000,148.36000000,152.58000000,24182.72000000
2021-12-31,152.58000000,157.10000000,147.34000000,149.51000000,18551.78000000
2022-01-01,149.41000000,157.88000000,149.41000000,157.81000000,11421.85000000
2022-01-02,157.83000000,158.15000000,153.53000000,155.26000000,12904.60000000
2022-01-03,155.35000000,155.36000000,147.73000000,150.54000000,16914.24000000
2022-01-04,150.63000000,154.00000000,147.43000000,148.89000000,16639.74000000
2022-01-05,148.72000000,151.61000000,128.52000000,136.95000000,34852.40000000
2022-01-06,136.67000000,137.14000000,129.33000000,133.23000000,40395.54000000
2022-01-07,133.23000000,133.53000000,117.20000000,120.06000000,51330.38000000
2022-01-08,120.52000000,130.62000000,117.39000000,125.33000000,43759.80000000
2022-01-09,125.33000000,128.54000000,121.56000000,124.17000000,22286.00000000
2022-01-10,124.23000000,126.82000000,115.27000000,120.11000000,34649.30000000
2022-01-11,120.07000000,126.45000000,118.02000000,123.55000000,23817.35000000
2022-01-12,123.50000000,134.20000000,121.71000000,132.72000000,42211.07000000
2022-01-13,132.50000000,137.65000000,127.08000000,127.43000000,39529.38000000
2022-01-14,127.90000000,131.52000000,123.94000000,128.21000000,21785.45000000
2022-01-15,128.38000000,131.20000000,126.46000000,129.59000000,18324.23000000
2022-01-16,129.70000000,133.30000000,128.25000000,129.82000000,18437.26000000
2022-01-17,129.81000000,130.11000000,120.40000000,122.78000000,23868.91000000
2022-01-18,122.77000000,126.16000000,118.38000000,124.83000000,23679.77000000
2022-01-19,124.90000000,126.14000000,117.27000000,119.40000000,24045.91000000
2022-01-20,119.50000000,127.00000000,111.70000000,112.91000000,34053.23000000
2022-01-21,112.89000000,113.87000000,93.83000000,99.40000000,91630.76000000
2022-01-22,99.13000000,100.94000000,77.41000000,83.60000000,105216.97000000
2022-01-23,83.73000000,92.77000000,82.51000000,88.18000000,68525.26000000
2022-01-24,88.25000000,88.25000000,71.56000000,81.35000000,135041.38000000
2022-01-25,81.34000000,88.62000000,77.34000000,83.90000000,79279.39000000
2022-01-26,83.93000000,92.76000000,79.71000000,82.06000000,99649.67000000
2022-01-27,81.99000000,84.97000000,76.41000000,80.49000000,66779.76000000
2022-01-28,80.42000000,83.91000000,78.39000000,82.15000000,49069.94000000
2022-01-29,82.06000000,88.99000000,81.29000000,86.50000000,49323.35000000
2022-01-30,86.53000000,87.77000000,82.23000000,83.89000000,39420.49000000
2022-01-31,83.78000000,90.31000000,80.01000000,88.69000000,53959.24000000
2022-02-01,88.63000000,101.21000000,88.25000000,97.77000000,98743.42000000
2022-02-02,97.73000000,99.74000000,86.02000000,90.34000000,95079.41000000
2022-02-03,90.12000000,91.50000000,83.43000000,89.15000000,90761.98000000
2022-02-04,89.15000000,98.61000000,87.79000000,98.38000000,85375.07000000
2022-02-05,98.40000000,103.78000000,96.31000000,99.48000000,69472.87000000
2022-02-06,99.48000000,101.46000000,97.43000000,100.64000000,34618.99000000
2022-02-07,100.70000000,106.67000000,98.53000000,102.81000000,79319.00000000
2022-02-08,102.94000000,105.48000000,96.21000000,99.47000000,59889.20000000
2022-02-09,99.50000000,102.46000000,95.84000000,99.90000000,44050.52000000
2022-02-10,99.94000000,100.59000000,92.72000000,93.01000000,62881.50000000
2022-02-11,93.04000000,95.08000000,83.98000000,85.10000000,53984.32000000
2022-02-12,85.10000000,88.01000000,81.99000000,84.52000000,49564.85000000
2022-02-13,84.52000000,87.00000000,80.00000000,81.82000000,38525.37000000
2022-02-14,81.84000000,86.67000000,80.02000000,85.29000000,51711.47000000
2022-02-15,85.46000000,93.10000000,85.38000000,93.00000000,52046.79000000
2022-02-16,92.98000000,92.98000000,86.44000000,89.57000000,41691.42000000
2022-02-17,89.62000000,90.44000000,81.24000000,82.29000000,40148.82000000
2022-02-18,82.37000000,84.92000000,78.93000000,79.59000000,37431.41000000
2022-02-19,79.49000000,82.00000000,78.42000000,80.68000000,26951.85000000
2022-02-20,80.75000000,82.99000000,75.74000000,80.07000000,55487.09000000
2022-02-21,80.20000000,84.57000000,73.21000000,73.48000000,74254.44000000
2022-02-22,73.48000000,77.18000000,71.80000000,76.34000000,46975.96000000
2022-02-23,76.44000000,82.29000000,74.69000000,74.85000000,64631.22000000
2022-02-24,74.87000000,83.85000000,67.31000000,79.84000000,141870.53000000
2022-02-25,80.00000000,84.41000000,77.49000000,82.24000000,72164.96000000
2022-02-26,82.41000000,84.49000000,79.29000000,80.06000000,35385.93000000
2022-02-27,80.14000000,81.84000000,75.25000000,76.66000000,50391.17000000
2022-02-28,76.68000000,91.46000000,75.32000000,88.95000000,81100.07000000
2022-03-01,88.91000000,91.52000000,84.26000000,88.67000000,70207.58000000
2022-03-02,88.77000000,95.98000000,87.07000000,90.60000000,71166.85000000
2022-03-03,90.46000000,91.59000000,85.01000000,86.48000000,41345.56000000
2022-03-04,86.41000000,86.70000000,79.80000000,80.94000000,50183.83000000
2022-03-05,80.94000000,83.60000000,78.77000000,82.18000000,23725.06000000
2022-03-06,81.96000000,82.45000000,77.38000000,77.75000000,21513.21000000
2022-03-07,77.70000000,79.44000000,73.77000000,75.22000000,46791.02000000
2022-03-08,75.23000000,77.80000000,74.77000000,75.61000000,44473.09000000
2022-03-09,75.56000000,82.14000000,75.26000000,79.56000000,56917.07000000
2022-03-10,79.57000000,80.07000000,73.03000000,75.35000000,58286.51000000
2022-03-11,75.26000000,76.54000000,73.00000000,73.96000000,45941.08000000
2022-03-12,74.05000000,75.90000000,73.98000000,74.78000000,18701.57000000
2022-03-13,74.76000000,76.50000000,71.43000000,72.31000000,35989.61000000
2022-03-14,72.32000000,75.00000000,71.68000000,74.32000000,43647.90000000
2022-03-15,74.37000000,78.73000000,71.83000000,75.61000000,56429.92000000
2022-03-16,75.73000000,79.85000000,74.39000000,79.68000000,83930.24000000
2022-03-17,79.72000000,82.13000000,78.50000000,79.23000000,60881.75000000
2022-03-18,79.21000000,83.53000000,76.57000000,81.44000000,59370.04000000
2022-03-19,81.49000000,85.73000000,80.85000000,83.64000000,36463.38000000
2022-03-20,83.60000000,83.81000000,79.60000000,80.22000000,30085.06000000
2022-03-21,80.39000000,82.78000000,78.64000000,80.53000000,45464.74000000
2022-03-22,80.46000000,85.23000000,80.00000000,82.05000000,57807.21000000
2022-03-23,82.08000000,87.66000000,80.99000000,86.29000000,52170.79000000
2022-03-24,86.27000000,94.35000000,84.88000000,93.00000000,74208.44000000
2022-03-25,93.04000000,95.10000000,88.44000000,89.93000000,52462.66000000
2022-03-26,90.02000000,94.23000000,89.06000000,92.90000000,29218.57000000
2022-03-27,92.94000000,97.89000000,90.13000000,97.57000000,37761.08000000
2022-03-28,97.47000000,103.80000000,95.92000000,96.20000000,77961.63000000
2022-03-29,96.32000000,104.23000000,96.07000000,100.83000000,59145.62000000
2022-03-30,100.53000000,112.23000000,96.56000000,107.87000000,82587.71000000
2022-03-31,108.27000000,116.89000000,107.63000000,111.14000000,82701.16000000
2022-04-01,111.03000000,125.49000000,106.22000000,122.00000000,81906.32000000
2022-04-02,121.97000000,130.48000000,119.19000000,120.08000000,58614.66000000
2022-04-03,120.03000000,127.93000000,118.37000000,123.91000000,33079.47000000
2022-04-04,124.13000000,125.48000000,114.83000000,120.48000000,52980.79000000
2022-04-05,120.48000000,124.63000000,115.73000000,116.40000000,42927.72000000
2022-04-06,116.43000000,117.14000000,103.06000000,103.77000000,76470.61000000
2022-04-07,103.68000000,110.28000000,101.88000000,109.02000000,50738.75000000
2022-04-08,109.14000000,112.80000000,99.62000000,101.27000000,54339.38000000
2022-04-09,101.14000000,104.73000000,99.80000000,103.90000000,23148.18000000
2022-04-10,104.08000000,106.93000000,101.13000000,102.21000000,27347.39000000
2022-04-11,102.11000000,102.77000000,90.23000000,91.61000000,56464.57000000
2022-04-12,91.65000000,100.58000000,90.57000000,95.40000000,75888.61000000
2022-04-13,95.45000000,97.72000000,92.61000000,96.24000000,58602.48000000
2022-04-14,96.39000000,98.82000000,91.48000000,93.20000000,50715.33000000
2022-04-15,93.23000000,95.30000000,92.18000000,94.08000000,27611.20000000
2022-04-16,94.13000000,95.91000000,93.36000000,94.63000000,22002.49000000
2022-04-17,94.62000000,97.71000000,92.33000000,92.80000000,28293.37000000
2022-04-18,92.78000000,95.48000000,87.89000000,95.22000000,63918.92000000
2022-04-19,95.24000000,100.99000000,93.89000000,100.74000000,67631.24000000
2022-04-20,100.67000000,102.46000000,96.30000000,97.43000000,70673.81000000
2022-04-21,97.42000000,101.11000000,92.30000000,94.13000000,69525.96000000
2022-04-22,94.11000000,95.62000000,92.09000000,93.33000000,50834.27000000
2022-04-23,93.32000000,95.47000000,91.33000000,93.31000000,32669.45000000
2022-04-24,93.40000000,94.92000000,91.52000000,91.90000000,35461.86000000
2022-04-25,91.89000000,95.21000000,88.05000000,94.31000000,79961.46000000
2022-04-26,94.33000000,95.16000000,89.05000000,90.11000000,57581.84000000
2022-04-27,90.06000000,95.56000000,89.26000000,93.21000000,64592.32000000
2022-04-28,93.17000000,95.60000000,91.73000000,93.59000000,74478.11000000
2022-04-29,93.56000000,93.83000000,87.64000000,89.16000000,71277.01000000
2022-04-30,89.21000000,90.14000000,77.98000000,80.61000000,83555.48000000
2022-05-01,80.53000000,88.45000000,80.07000000,85.07000000,94274.03000000
2022-05-02,85.06000000,86.36000000,81.10000000,83.32000000,80089.93000000
2022-05-03,83.31000000,84.52000000,80.54000000,81.72000000,67647.42000000
2022-05-04,81.78000000,87.73000000,81.33000000,87.42000000,71258.26000000
2022-05-05,87.42000000,89.64000000,77.51000000,80.27000000,99778.48000000
2022-05-06,80.30000000,80.55000000,75.68000000,77.53000000,88234.20000000
2022-05-07,77.53000000,78.22000000,73.28000000,74.89000000,58578.15000000
2022-05-08,74.84000000,75.32000000,70.00000000,71.64000000,68397.21000000
2022-05-09,71.81000000,73.43000000,58.57000000,58.91000000,197606.93000000
2022-05-10,58.89000000,70.20000000,57.05000000,63.60000000,177832.47000000
2022-05-11,63.52000000,64.96000000,41.00000000,48.16000000,390805.33000000
2022-05-12,48.19000000,51.41000000,32.00000000,42.83000000,400154.87000000
2022-05-13,42.88000000,54.34000000,42.14000000,47.00000000,279596.69000000
2022-05-14,47.02000000,51.71000000,44.12000000,50.41000000,165369.30000000
2022-05-15,50.47000000,57.02000000,47.74000000,56.59000000,117589.85000000
2022-05-16,56.51000000,56.53000000,49.85000000,51.50000000,143318.52000000
2022-05-17,51.54000000,55.23000000,50.37000000,54.05000000,140931.06000000
2022-05-18,54.05000000,54.77000000,47.17000000,47.64000000,154292.43000000
2022-05-19,47.65000000,51.14000000,45.97000000,49.29000000,169121.42000000
2022-05-20,49.24000000,50.68000000,45.30000000,46.83000000,154780.28000000
2022-05-21,46.88000000,48.50000000,45.90000000,47.62000000,71647.14000000
2022-05-22,47.61000000,50.26000000,47.03000000,49.69000000,90453.56000000
2022-05-23,49.62000000,51.29000000,45.51000000,45.96000000,162133.67000000
2022-05-24,46.00000000,47.35000000,43.92000000,46.29000000,100488.03000000
2022-05-25,46.28000000,47.14000000,44.61000000,44.87000000,63019.74000000
2022-05-26,44.91000000,45.48000000,39.00000000,40.46000000,160965.96000000
2022-05-27,40.45000000,40.90000000,37.13000000,38.31000000,177601.76000000
2022-05-28,38.38000000,42.00000000,37.55000000,41.26000000,80151.05000000
2022-05-29,41.27000000,42.57000000,38.95000000,41.90000000,79997.97000000
